benchmark,method,label,family,seed,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1
splice_sites_all_kmer_balanced,kmer_multinomial_nb,3-mer Multinomial NB,traditional_kmer,47,0.3844444453716278,0.3788991020317689,0.4033333361148834,0.39938168509229
splice_sites_all_kmer_balanced,kmer_nearest_centroid,3-mer Nearest Centroid,traditional_kmer,47,0.38055557012557983,0.37474803562785275,0.4033333361148834,0.3993757677239231
splice_sites_all_kmer_balanced,kmer_logreg,3-mer Logistic Regression,traditional_kmer,48,0.3938888907432556,0.39020811164055114,0.41055554151535034,0.40630562808857235
splice_sites_all_kmer_balanced,kmer_linear_svm,3-mer Linear SVM,traditional_kmer,48,0.39944443106651306,0.3989723896261194,0.4138889014720917,0.41302297442371977
splice_sites_all_kmer_balanced,kmer_multinomial_nb,3-mer Multinomial NB,traditional_kmer,48,0.3844444453716278,0.3788991020317689,0.4033333361148834,0.39938168509229
splice_sites_all_kmer_balanced,kmer_nearest_centroid,3-mer Nearest Centroid,traditional_kmer,48,0.38055557012557983,0.37474803562785275,0.4033333361148834,0.3993757677239231
splice_sites_all_kmer_balanced,kmer_logreg,3-mer Logistic Regression,traditional_kmer,49,0.38999998569488525,0.3865391164373877,0.40666666626930237,0.402326053723944
splice_sites_all_kmer_balanced,kmer_linear_svm,3-mer Linear SVM,traditional_kmer,49,0.4011111259460449,0.4008202106302223,0.4099999964237213,0.4089714305584033
splice_sites_all_kmer_balanced,kmer_multinomial_nb,3-mer Multinomial NB,traditional_kmer,49,0.3844444453716278,0.3788991020317689,0.4033333361148834,0.39938168509229
splice_sites_all_kmer_balanced,kmer_nearest_centroid,3-mer Nearest Centroid,traditional_kmer,49,0.38055557012557983,0.37474803562785275,0.4033333361148834,0.3993757677239231
